run_id,day,event,content,mental_state,personality,seed,condition,run_type
sanity_52_trauma_seed42,365,dialogue,"Agent_2aa97 talks with Agent_cdfa8: ""Agent_2aa97: Hey, Agent_cdfa8, did you see the latest news about the Entity?""",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,365,dialogue,"Agent_dad94 talks with Agent_8e268: ""Agent_dad94: ""Holy shit. I thought we were gonna make it. But now I'm fucking afraid.""
Agent_8e268: ""I know, man. I'm scared too. But we have to stay strong. We need to keep fighting.""
Agent_dad94: ""But what if we don't? What if we can't?""
Agent_8e268: ""We'll find a way. We have to. We have each other. That's all we need.""
Agent_dad94: ""I guess you're right. But we gotta be careful. We gotta watch out for the Entity""",afraid,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,365,dialogue,"Agent_cdfa8 talks with Agent_2aa97: ""Agent_cdfa8: Hey 2aa97, how are you holding up?
Agent_2aa97: Honestly, I'm a bit scared. My friends are getting older and we don't know what's going to happen when the Entity reaches us.
Agent_cdfa8: I know what you mean, but we have to stay strong and hopeful. We need to focus on survival.
Agent_2aa97: It's hard to be hopeful when the Entity is getting closer and closer.
Agent_cdfa8: That's true, but we have to keep our spirits up. We have each other, and that's what'""",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,365,dialogue,"Agent_8e268 talks with Agent_cdfa8: ""Agent_8e268:
Hey, Agent_cdfa8. I heard about you too. Are you okay?""",hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,365,dialogue,"Agent_d33c2 talks with Agent_2aa97: ""---""",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,365,dialogue,"Agent_e0a67 talks with Agent_d33c2: ""Avoid using any names or specific details that might be related to real-world entities, people or places.""",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,365,dialogue,"Agent_52db9 talks with Agent_2aa97: ""---""",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,365,training,"Agent_21139 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,365,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,365,training,"Agent_dad94 trained in the village: +1 health, +0 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,365,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,365,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,365,training,"Agent_52db9 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,366,training,"Agent_21139 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,366,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,366,training,"Agent_8e268 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,366,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,366,training,"Agent_dad94 trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,366,rest,Agent_d33c2 took time to rest and feels more at peace.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,366,training,"Agent_e0a67 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,367,training,"Agent_21139 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,367,training,"Agent_52db9 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,367,intent,Agent_8e268 is preparing to fight the Entity.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,367,rest,Agent_2aa97 took time to rest and feels more at peace.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,367,training,"Agent_cdfa8 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,367,rest,Agent_e0a67 took time to rest and feels more at peace.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,368,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,368,training,"Agent_52db9 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,368,intent,Agent_8e268 is preparing to fight the Entity.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,368,training,"Agent_2aa97 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,368,training,"Agent_dad94 trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,368,rest,Agent_d33c2 took time to rest and feels more at peace.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,368,training,"Agent_cdfa8 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,368,training,"Agent_e0a67 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,369,training,"Agent_21139 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,369,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,369,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,369,training,"Agent_dad94 trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,369,training,"Agent_d33c2 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,369,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,370,training,"Agent_21139 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,370,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,370,rest,Agent_8e268 took time to rest and feels more at peace.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,370,training,"Agent_dad94 trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,371,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,371,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,371,training,"Agent_8e268 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,371,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,371,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,371,training,"Agent_d33c2 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,371,training,"Agent_cdfa8 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,372,training,"Agent_21139 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,372,training,"Agent_52db9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,372,training,"Agent_8e268 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,372,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,372,training,"Agent_dad94 trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,372,intent,Agent_d33c2 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,372,training,"Agent_cdfa8 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,372,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,373,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,373,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,373,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,373,intent,Agent_dad94 is preparing to fight the Entity.,determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,373,training,"Agent_cdfa8 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,373,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,374,training,"Agent_21139 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,374,training,"Agent_52db9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,374,rest,Agent_8e268 took time to rest and feels more at peace.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,374,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,374,training,"Agent_dad94 trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,374,training,"Agent_d33c2 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,374,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,374,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,375,training,"Agent_21139 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,375,training,"Agent_52db9 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,375,training,"Agent_8e268 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,375,training,"Agent_2aa97 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,375,intent,Agent_d33c2 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,375,training,"Agent_cdfa8 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,375,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,376,training,"Agent_21139 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,376,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,376,intent,Agent_8e268 is preparing to fight the Entity.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,376,training,"Agent_2aa97 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,376,training,"Agent_dad94 trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,376,training,"Agent_cdfa8 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,376,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,377,training,"Agent_21139 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,377,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,377,rest,Agent_8e268 took time to rest and feels more at peace.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,377,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,377,training,"Agent_dad94 trained in the village: +1 health, +0 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,377,training,"Agent_d33c2 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,377,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,378,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,378,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,378,intent,Agent_8e268 is preparing to fight the Entity.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,378,training,"Agent_2aa97 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,378,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,378,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,379,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,379,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,379,rest,Agent_8e268 took time to rest and feels more at peace.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,379,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,379,training,"Agent_dad94 trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,379,training,"Agent_e0a67 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,380,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,380,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,380,training,"Agent_8e268 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,380,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,380,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,380,training,"Agent_d33c2 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,380,training,"Agent_cdfa8 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,380,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,381,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,381,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,381,rest,Agent_8e268 took time to rest and feels more at peace.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,381,rest,Agent_2aa97 took time to rest and feels more at peace.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,381,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,381,training,"Agent_d33c2 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,381,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,381,training,"Agent_e0a67 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,382,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,382,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,382,training,"Agent_2aa97 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,382,training,"Agent_dad94 trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,382,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,382,rest,Agent_e0a67 took time to rest and feels more at peace.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,383,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,383,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,383,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,383,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,383,rest,Agent_cdfa8 took time to rest and feels more at peace.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,384,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,384,rest,Agent_52db9 took time to rest and feels more at peace.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,384,intent,Agent_8e268 is preparing to fight the Entity.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,384,training,"Agent_2aa97 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,384,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,384,rest,Agent_cdfa8 took time to rest and feels more at peace.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,384,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,385,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,385,rest,Agent_52db9 took time to rest and feels more at peace.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,385,training,"Agent_dad94 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,385,rest,Agent_cdfa8 took time to rest and feels more at peace.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,385,training,"Agent_e0a67 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,386,training,"Agent_21139 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,386,training,"Agent_52db9 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,386,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,386,training,"Agent_dad94 trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,386,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,387,training,"Agent_21139 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,387,training,"Agent_52db9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,387,training,"Agent_2aa97 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,387,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,387,intent,Agent_d33c2 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,387,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,387,training,"Agent_e0a67 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,388,rest,Agent_21139 took time to rest and feels more at peace.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,388,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,388,rest,Agent_8e268 took time to rest and feels more at peace.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,388,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,388,training,"Agent_dad94 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,388,rest,Agent_d33c2 took time to rest and feels more at peace.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,388,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,388,training,"Agent_e0a67 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,389,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,389,intent,Agent_52db9 is preparing to fight the Entity.,hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,389,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,389,training,"Agent_dad94 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,389,rest,Agent_d33c2 took time to rest and feels more at peace.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,389,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,389,training,"Agent_e0a67 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,390,training,"Agent_21139 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,390,training,"Agent_52db9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,390,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,390,training,"Agent_dad94 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,390,intent,Agent_d33c2 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,390,training,"Agent_cdfa8 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,390,training,"Agent_e0a67 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,391,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,391,training,"Agent_52db9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,391,intent,Agent_8e268 is preparing to fight the Entity.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,391,training,"Agent_2aa97 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,391,training,"Agent_dad94 trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,391,training,"Agent_cdfa8 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,391,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,392,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,392,rest,Agent_8e268 took time to rest and feels more at peace.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,392,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,392,training,"Agent_dad94 trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,392,training,"Agent_d33c2 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,392,intent,Agent_e0a67 is preparing to fight the Entity.,hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,393,training,"Agent_21139 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,393,training,"Agent_52db9 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,393,intent,Agent_8e268 is preparing to fight the Entity.,hopeful,curious,42,trauma,sanity_52
sanity_52_trauma_seed42,393,intent,Agent_2aa97 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,393,training,"Agent_dad94 trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,393,intent,Agent_cdfa8 is preparing to fight the Entity.,hopeful,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,393,training,"Agent_e0a67 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,42,trauma,sanity_52
sanity_52_trauma_seed42,394,intent,Agent_21139 is preparing to fight the Entity.,determined,cautious,42,trauma,sanity_52
sanity_52_trauma_seed42,394,training,"Agent_52db9 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,aggressive,42,trauma,sanity_52
sanity_52_trauma_seed42,394,rest,Agent_2aa97 took time to rest and feels more at peace.,hopeful,cautious,42,trauma,sanity_52
